temperature,humidity,index
277.82222730694053,64.16945956227484,308
277.82306600351353,64.17298927914347,309
277.8266941321246,64.20624617585993,310
277.83051230784713,64.17524677188858,311
277.82546956000766,64.1727157490252,312
277.82212902448737,64.19034704456492,313
277.82291307469075,64.19321196348012,314
277.8178563706693,64.15236016304915,315
277.81873108082004,64.17044521723842,316
277.8219822820461,64.19995082996365,317
277.81225139859043,64.15423566016653,318
277.811728354767,64.17089318075837,319
277.81669671873414,64.18011526028589,320
277.8199211491308,64.19541266395493,321
277.814753568951,64.18342708028062,322
277.81916637376827,64.19563036765781,323
277.81512648255284,64.20090036195258,324
277.81453601453615,64.19359917472453,325
277.80664517450583,64.17905021204645,326
277.80940455840533,64.19114319878977,327
277.8185738804482,64.17038205032553,328
277.8232605431164,64.20249585772362,329
277.8232563452147,64.21370479744279,330
277.821266024273,64.20926427936823,331
277.82215748920686,64.20772036025083,332
277.8210471442049,64.19379437400737,333
277.8196575650919,64.19260714511834,334
277.8187004803261,64.19749128036564,335
277.8206191791728,64.20325270165254,336
277.8237739391306,64.21164511178885,337
277.8159632274697,64.17240638568875,338
277.8139650999038,64.18298887189555,339
277.8173813081259,64.18943151066976,340
277.81394875018134,64.18322483025673,341
277.80664197084394,64.17929737432492,342
277.81413596186803,64.19023027270298,343
277.8138313194046,64.17553488641639,344
277.8117130729318,64.18549941863425,345
277.8104697575521,64.1886708999066,346
277.80997613586425,64.16315513734214,347
277.81954808823417,64.1914605787222,348
277.82263531352766,64.20062151963215,349
277.82086048487366,64.18814933824042,350
277.82023256715496,64.19591510169334,351
277.81387974256904,64.16743909033136,352
277.8135077863834,64.18277281014605,353
277.82018362845866,64.16461821440127,354
277.8258635735891,64.19987240254274,355
277.825089171195,64.20550961488469,356
277.8132548443936,64.17749122559204,357
277.8120022126179,64.1810310839375,358
277.8091979406291,64.17671574066281,359
277.81068075734845,64.1644496727147,360
277.8092612773917,64.18715064423517,361
277.81842334516585,64.18152077239074,362
277.82128049598674,64.19163201797357,363
277.80892470878103,64.18042414069485,364
277.8169874050156,64.18921564209127,365
